subject_id,session_id,trial_id,emotion,label_id,n_channels,n_samples,duration_sec,file_path,mat_key
5,3,45,Anger,0,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,45
5,3,46,Anger,0,62,15200,76.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,46
5,3,47,Fear,2,62,19400,97.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,47
5,3,48,Disgust,1,62,48000,240.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,48
5,3,49,Surprise,6,62,25800,129.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,49
5,3,50,Happy,3,62,14400,72.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,50
5,3,51,Happy,3,62,10800,54.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,51
5,3,52,Surprise,6,62,50200,251.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,52
5,3,53,Disgust,1,62,28400,142.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,53
5,3,54,Fear,2,62,57200,286.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,54
5,3,55,Anger,0,62,35000,175.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,55
5,3,56,Anger,0,62,12400,62.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,56
5,3,57,Fear,2,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,57
5,3,58,Disgust,1,62,24200,121.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,58
5,3,59,Surprise,6,62,70000,350.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,59
5,3,60,Happy,3,62,47800,239.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,60
5,4,61,Disgust,1,62,18200,91.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,61
5,4,62,Sad,5,62,48800,244.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,62
5,4,63,Fear,2,62,55400,277.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,63
5,4,64,Surprise,6,62,14200,71.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,64
5,4,65,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,65
5,4,66,Happy,3,62,18000,90.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,66
5,4,67,Surprise,6,62,45400,227.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,67
5,4,68,Fear,2,62,33200,166.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,68
5,4,69,Sad,5,62,38800,194.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,69
5,4,70,Disgust,1,62,29600,148.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,70
5,4,71,Disgust,1,62,34200,171.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,71
5,4,72,Sad,5,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,72
5,4,73,Fear,2,62,53600,268.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,73
5,4,74,Surprise,6,62,47600,238.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,74
5,4,75,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,75
5,4,76,Happy,3,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,76
5,4,77,Surprise,6,62,17400,87.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,77
5,4,78,Fear,2,62,38200,191.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,78
5,4,79,Sad,5,62,24400,122.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,79
5,4,80,Disgust,1,62,26000,130.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\5.mat,80
6,1,1,Happy,3,62,12200,61.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,1
6,1,2,Neutral,4,62,44400,222.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,2
6,1,3,Disgust,1,62,37800,189.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,3
6,1,4,Sad,5,62,45800,229.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,4
6,1,5,Anger,0,62,53200,266.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,5
6,1,6,Anger,0,62,43800,219.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,6
6,1,7,Sad,5,62,52800,264.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,7
6,1,8,Disgust,1,62,30000,150.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,8
6,1,9,Neutral,4,62,47200,236.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,9
6,1,10,Happy,3,62,51800,259.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,10
6,1,11,Happy,3,62,23600,118.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,11
6,1,12,Neutral,4,62,14600,73.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,12
6,1,13,Disgust,1,62,31600,158.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,13
6,1,14,Sad,5,62,43800,219.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,14
6,1,15,Anger,0,62,29400,147.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,15
6,1,16,Anger,0,62,65800,329.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,16
6,1,17,Sad,5,62,48200,241.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,17
6,1,18,Disgust,1,62,35800,179.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,18
6,1,19,Neutral,4,62,47400,237.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,19
6,1,20,Happy,3,62,35000,175.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,20
6,2,21,Anger,0,62,46000,230.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,21
6,2,22,Sad,5,62,47800,239.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,22
6,2,23,Fear,2,62,20200,101.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,23
6,2,24,Neutral,4,62,13800,69.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,24
6,2,25,Surprise,6,62,41200,206.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,25
6,2,26,Surprise,6,62,50000,250.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,26
6,2,27,Neutral,4,62,14800,74.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,27
6,2,28,Fear,2,62,59600,298.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,28
6,2,29,Sad,5,62,37800,189.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,29
6,2,30,Anger,0,62,19800,99.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,30
6,2,31,Anger,0,62,62800,314.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,31
6,2,32,Sad,5,62,58400,292.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,32
6,2,33,Fear,2,62,19400,97.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,33
6,2,34,Neutral,4,62,47600,238.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,34
6,2,35,Surprise,6,62,45000,225.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,35
6,2,36,Surprise,6,62,20600,103.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,36
6,2,37,Neutral,4,62,37600,188.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,37
6,2,38,Fear,2,62,34800,174.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,38
6,2,39,Sad,5,62,26600,133.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,39
6,2,40,Anger,0,62,17800,89.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,40
6,3,41,Happy,3,62,26800,134.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,41
6,3,42,Surprise,6,62,32800,164.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,42
6,3,43,Disgust,1,62,29800,149.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,43
6,3,44,Fear,2,62,13800,69.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,44
6,3,45,Anger,0,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,45
6,3,46,Anger,0,62,15200,76.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,46
6,3,47,Fear,2,62,19400,97.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,47
6,3,48,Disgust,1,62,48000,240.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,48
6,3,49,Surprise,6,62,25800,129.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,49
6,3,50,Happy,3,62,14400,72.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,50
6,3,51,Happy,3,62,10800,54.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,51
6,3,52,Surprise,6,62,50200,251.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,52
6,3,53,Disgust,1,62,28400,142.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,53
6,3,54,Fear,2,62,57200,286.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,54
6,3,55,Anger,0,62,35000,175.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,55
6,3,56,Anger,0,62,12400,62.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,56
6,3,57,Fear,2,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,57
6,3,58,Disgust,1,62,24200,121.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,58
6,3,59,Surprise,6,62,70000,350.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,59
6,3,60,Happy,3,62,47800,239.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,60
6,4,61,Disgust,1,62,18200,91.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,61
6,4,62,Sad,5,62,48800,244.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,62
6,4,63,Fear,2,62,55400,277.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,63
6,4,64,Surprise,6,62,14200,71.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,64
6,4,65,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,65
6,4,66,Happy,3,62,18000,90.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,66
6,4,67,Surprise,6,62,45200,226.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,67
6,4,68,Fear,2,62,33200,166.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,68
6,4,69,Sad,5,62,38800,194.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,69
6,4,70,Disgust,1,62,29600,148.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,70
6,4,71,Disgust,1,62,34200,171.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,71
6,4,72,Sad,5,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,72
6,4,73,Fear,2,62,53600,268.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,73
6,4,74,Surprise,6,62,47600,238.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,74
6,4,75,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,75
6,4,76,Happy,3,62,23800,119.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,76
6,4,77,Surprise,6,62,17400,87.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,77
6,4,78,Fear,2,62,38200,191.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,78
6,4,79,Sad,5,62,24400,122.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,79
6,4,80,Disgust,1,62,26000,130.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\6.mat,80
7,1,1,Happy,3,62,12200,61.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,1
7,1,2,Neutral,4,62,44400,222.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,2
7,1,3,Disgust,1,62,37800,189.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,3
7,1,4,Sad,5,62,45800,229.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,4
7,1,5,Anger,0,62,53200,266.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,5
7,1,6,Anger,0,62,43800,219.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,6
7,1,7,Sad,5,62,52800,264.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,7
7,1,8,Disgust,1,62,30000,150.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,8
7,1,9,Neutral,4,62,47200,236.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,9
7,1,10,Happy,3,62,51800,259.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,10
7,1,11,Happy,3,62,23600,118.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,11
7,1,12,Neutral,4,62,14600,73.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,12
7,1,13,Disgust,1,62,31600,158.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,13
7,1,14,Sad,5,62,43800,219.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,14
7,1,15,Anger,0,62,29400,147.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,15
7,1,16,Anger,0,62,65800,329.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,16
7,1,17,Sad,5,62,48200,241.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,17
7,1,18,Disgust,1,62,35800,179.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,18
7,1,19,Neutral,4,62,47400,237.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,19
7,1,20,Happy,3,62,35000,175.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,20
7,2,21,Anger,0,62,46000,230.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,21
7,2,22,Sad,5,62,47800,239.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,22
7,2,23,Fear,2,62,20200,101.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,23
7,2,24,Neutral,4,62,13800,69.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,24
7,2,25,Surprise,6,62,41200,206.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,25
7,2,26,Surprise,6,62,50000,250.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,26
7,2,27,Neutral,4,62,14800,74.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,27
7,2,28,Fear,2,62,59600,298.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,28
7,2,29,Sad,5,62,37800,189.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,29
7,2,30,Anger,0,62,19800,99.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,30
7,2,31,Anger,0,62,62800,314.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,31
7,2,32,Sad,5,62,58400,292.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,32
7,2,33,Fear,2,62,19400,97.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,33
7,2,34,Neutral,4,62,47600,238.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,34
7,2,35,Surprise,6,62,45000,225.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,35
7,2,36,Surprise,6,62,20600,103.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,36
7,2,37,Neutral,4,62,37600,188.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,37
7,2,38,Fear,2,62,34800,174.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,38
7,2,39,Sad,5,62,26600,133.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,39
7,2,40,Anger,0,62,17800,89.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,40
7,3,41,Happy,3,62,26800,134.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,41
7,3,42,Surprise,6,62,32800,164.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,42
7,3,43,Disgust,1,62,29800,149.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,43
7,3,44,Fear,2,62,13800,69.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,44
7,3,45,Anger,0,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,45
7,3,46,Anger,0,62,15200,76.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,46
7,3,47,Fear,2,62,19400,97.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,47
7,3,48,Disgust,1,62,48000,240.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,48
7,3,49,Surprise,6,62,25800,129.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,49
7,3,50,Happy,3,62,14400,72.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,50
7,3,51,Happy,3,62,10800,54.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,51
7,3,52,Surprise,6,62,50200,251.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,52
7,3,53,Disgust,1,62,28400,142.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,53
7,3,54,Fear,2,62,57200,286.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,54
7,3,55,Anger,0,62,35000,175.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,55
7,3,56,Anger,0,62,12400,62.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,56
7,3,57,Fear,2,62,41600,208.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,57
7,3,58,Disgust,1,62,24200,121.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,58
7,3,59,Surprise,6,62,70000,350.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,59
7,3,60,Happy,3,62,47800,239.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,60
7,4,61,Disgust,1,62,18200,91.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,61
7,4,62,Sad,5,62,48800,244.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,62
7,4,63,Fear,2,62,55400,277.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,63
7,4,64,Surprise,6,62,14200,71.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,64
7,4,65,Happy,3,62,32600,163.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,65
7,4,66,Happy,3,62,18000,90.0,F:\SEED_EEG_3D\SEED-VII_EEG_preprocessed\SEED-VII\EEG_preprocessed\7.mat,66
